npc_id,shop_id,item_id,price,position
2022000,71,1060070,160000,232
2022000,71,1060063,108000,236
2022000,71,1060061,108000,240
2022000,71,1060065,108000,244
2022000,71,1060062,108000,248
2022000,71,1041081,180000,252
2022000,71,1041082,180000,256
2022000,71,1041067,114000,260
2022000,71,1041065,114000,264
2022000,71,1041069,114000,268
2022000,71,1041066,114000,272
2022000,71,1040079,180000,276
2022000,71,1040081,180000,280
2022000,71,1040076,114000,284
2022000,71,1040074,114000,288
2022000,71,1040073,114000,292
2022000,71,1040072,114000,296
2022000,71,1002137,100000,300
2022000,71,1002135,100000,304
2022000,71,1002139,100000,308
2022000,71,1002138,100000,312
2022000,71,1061047,120000,316
2022000,71,1061048,120000,320
2022000,71,1051027,450000,324
2022000,71,1051024,450000,328
2022000,71,1051025,450000,332
2022000,71,1051023,450000,336
2022000,71,1050037,450000,340
2022000,71,1050036,450000,344
2022000,71,1050038,450000,348
2022000,71,1050035,450000,352
2022000,71,1050002,300000,356
2022000,71,1050031,300000,360
2022000,71,1041051,120000,364
2022000,71,1041052,120000,368
2022000,71,1002144,96000,372
2022000,71,1002143,96000,376
2022000,71,1002142,96000,380
2022000,71,1002141,96000,384
2022000,71,1092002,200000,388
2022000,71,1092001,100000,392
2022000,71,1061084,180000,396
2022000,71,1061083,180000,400
2022000,71,1060074,180000,404
2022000,71,1060075,180000,408
2022000,71,1051014,112500,412
2022000,71,1051001,112500,416
2022000,71,1050021,112500,420
2022000,71,1050000,112500,424
2022000,71,1041085,200000,428
2022000,71,1041084,200000,432
2022000,71,1040085,200000,436
2022000,71,1040000,200000,440
2022000,71,1002004,160000,444
2022000,71,1072338,29000,448
2022000,71,1072171,29000,452
2022000,71,1072170,29000,456
2022000,71,1072169,28000,460
2022000,71,1072168,30000,464
2022001,72,2061000,1,0
2022001,72,2060000,1,0
2022001,72,2030000,400,0
2022001,72,2050002,300,0
2022001,72,2050001,200,0
2022001,72,2050000,200,0
2022001,72,2020015,10608,0
2022001,72,2020014,8424,0
2022001,72,2020013,5824,0
2022001,72,2020012,4680,0
2022001,72,2001002,4000,0
2022001,72,2001001,2300,0
2022001,72,2001000,3200,0
2022001,72,2022000,1155,0
2022001,72,2022003,770,0
2022001,72,2010004,180,0
2022001,72,2010003,60,0
2022001,72,2010001,150,0
2022001,72,2010002,50,0
2022001,72,2010000,30,0
2022001,72,2002005,500,0
2022001,72,2002004,500,0
2022001,72,2002002,500,0
2022001,72,2002001,400,0
2022001,72,2002000,500,0
2022001,72,2000006,620,0
2022001,72,2000003,200,0
2022001,72,2000002,320,0
2022001,72,2000001,160,0
2022001,72,2000000,30,0
2022001,72,2022186,2400,0
2022001,72,2330000,800,1
2022001,72,2070000,500,1
2022002,35,2044900,70000,104
2022002,35,2044800,70000,108
2022002,35,2044700,70000,112
2022002,35,2044600,70000,116
2022002,35,2044500,70000,120
2022002,35,2044400,70000,124
2022002,35,2044300,70000,128
2022002,35,2044200,70000,132
2022002,35,2044100,70000,136
2022002,35,2044000,70000,140
2022002,35,2043800,70000,144
2022002,35,2043700,70000,148
2022002,35,2043300,70000,152
2022002,35,2043200,70000,156
2022002,35,2043100,70000,160
2022002,35,2043000,70000,164
2022002,35,2041003,35000,168
2022002,35,2041000,35000,172
2022002,35,2040900,35000,176
2022002,35,2040800,35000,180
2022002,35,2040700,35000,184
2022002,35,2040600,35000,188
2022002,35,2040503,35000,192
2022002,35,2040400,35000,196
2022002,35,2040300,35000,200
2022002,35,2040003,35000,204
2030009,73,2002011,1200,0
2030009,73,2330000,800,104
2030009,73,2070000,500,108
2030009,73,2061000,1,120
2030009,73,2060000,1,124
2030009,73,2030000,400,128
2030009,73,2020015,10608,132
2030009,73,2020014,8424,136
2030009,73,2020013,5824,140
2030009,73,2020012,4680,144
2030009,73,2022000,1155,148
2030009,73,2022003,770,152
2030009,73,2020006,551,156
2030009,73,2020004,468,160
2030009,73,2020003,468,164
2030009,73,2020001,228,168
2030009,73,2010004,280,172
2030009,73,2020005,332,176
2030009,73,2001002,4160,180
2030009,73,2001001,2392,184
2030009,73,2001000,3328,188
2030009,73,2002005,520,192
2030009,73,2002004,520,196
2030009,73,2002002,520,200
2030009,73,2002001,416,204
2030009,73,2002000,520,208
2030009,73,2000006,385,212
2030009,73,2000003,150,216
2030009,73,2000002,332,220
2030009,73,2000001,150,224
2040049,33,2061001,10,104
2040049,33,2060001,10,108
2040049,33,2061000,1,120
2040049,33,2060000,1,124
2040049,33,2120000,30,128
2040049,33,2020015,10608,132
2040049,33,2020014,8424,136
2040049,33,2020013,5824,140
2040049,33,2020012,4680,144
2040049,33,2022000,1155,148
2040049,33,2022003,1144,152
2040049,33,2020006,503,156
2040049,33,2020005,304,160
2040049,33,2020004,427,164
2040049,33,2020003,427,168
2040049,33,2020002,304,172
2040049,33,2020001,209,176
2040049,33,2010002,50,180
2040049,33,2010001,150,184
2040049,33,2002010,475,188
2040049,33,2002009,570,192
2040049,33,2002008,570,196
2040049,33,2002007,570,200
2040049,33,2002006,570,204
2040049,33,2001002,4000,208
2040049,33,2001001,2300,212
2040049,33,2000006,385,216
2040049,33,2000011,385,220
2040049,33,2000003,150,224
2040049,33,2000010,150,228
2040049,33,2000002,280,232
2040049,33,2000009,280,236
2040049,33,2000001,150,240
2040049,33,2000008,150,244
2040049,33,2000000,30,248
2040049,33,2000007,50,252
2041002,74,1492006,160000,104
2041002,74,1492005,100000,108
2041002,74,1492004,75000,112
2041002,74,1482006,150000,116
2041002,74,1482005,100000,120
2041002,74,1482004,75000,124
2041002,74,1472007,60000,128
2041002,74,1472004,30000,132
2041002,74,1472001,20000,136
2041002,74,1462005,250000,140
2041002,74,1462004,200000,144
2041002,74,1462000,30000,148
2041002,74,1452007,375000,152
2041002,74,1452006,250000,156
2041002,74,1452005,150000,160
2041002,74,1442009,300000,164
2041002,74,1442003,175000,168
2041002,74,1442001,60000,172
2041002,74,1432005,225000,176
2041002,74,1432003,175000,180
2041002,74,1432002,60000,184
2041002,74,1422007,250000,188
2041002,74,1422008,200000,192
2041002,74,1422001,45000,196
2041002,74,1412005,250000,200
2041002,74,1412004,200000,204
2041002,74,1412006,45000,208
2041002,74,1402007,450000,212
2041002,74,1402006,350000,216
2041002,74,1402002,150000,220
2041002,74,1382002,20000,224
2041002,74,1372000,400000,228
2041002,74,1372001,175000,232
2041002,74,1372003,38000,236
2041002,74,1332011,425000,240
2041002,74,1332014,375000,244
2041002,74,1332001,200000,248
2041002,74,1332012,40000,252
2041002,74,1332009,42000,256
2041002,74,1322016,175000,260
2041002,74,1322015,100000,264
2041002,74,1322014,40000,268
2041002,74,1312007,175000,272
2041002,74,1312006,100000,276
2041002,74,1312005,40000,280
2041002,74,1302009,225000,284
2041002,74,1302004,100000,288
2041002,74,1302008,40000,292
2041003,75,1002625,75000,104
2041003,75,1052113,120000,108
2041003,75,1052110,100000,112
2041003,75,1061069,160000,116
2041003,75,1061070,160000,120
2041003,75,1060072,160000,124
2041003,75,1060071,160000,128
2041003,75,1060052,108000,132
2041003,75,1060050,108000,136
2041003,75,1060051,108000,140
2041003,75,1051009,111000,144
2041003,75,1051008,111000,148
2041003,75,1051007,111000,152
2041003,75,1041074,180000,156
2041003,75,1041075,180000,160
2041003,75,1040083,180000,164
2041003,75,1040082,180000,168
2041003,75,1040061,114000,172
2041003,75,1040062,114000,176
2041003,75,1040063,114000,180
2041003,75,1002180,100000,184
2041003,75,1002179,100000,188
2041003,75,1002178,100000,192
2041003,75,1002177,100000,196
2041003,75,1002176,100000,200
2041003,75,1061080,160000,204
2041003,75,1061081,160000,208
2041003,75,1061062,108000,212
2041003,75,1061060,108000,216
2041003,75,1061064,108000,220
2041003,75,1061061,108000,224
2041003,75,1060069,160000,228
2041003,75,1060070,160000,232
2041003,75,1060063,108000,236
2041003,75,1060061,108000,240
2041003,75,1060065,108000,244
2041003,75,1060062,108000,248
2041003,75,1041081,180000,252
2041003,75,1041082,180000,256
2041003,75,1041067,114000,260
2041003,75,1041065,114000,264
2041003,75,1041069,114000,268
2041003,75,1041066,114000,272
2041003,75,1040079,180000,276
2041003,75,1040081,180000,280
2041003,75,1040076,114000,284
2041003,75,1040074,114000,288
2041003,75,1040073,114000,292
2041003,75,1040072,114000,296
2041003,75,1002137,100000,300
2041003,75,1002135,100000,304
2041003,75,1002139,100000,308
2041003,75,1002138,100000,312
2041003,75,1061047,120000,316
2041003,75,1061048,120000,320
2041003,75,1051027,450000,324
2041003,75,1051024,450000,328
2041003,75,1051025,450000,332
2041003,75,1051023,450000,336
2041003,75,1050037,450000,340
2041003,75,1050036,450000,344
2041003,75,1050038,450000,348
2041003,75,1050035,450000,352
2041003,75,1050002,300000,356
2041003,75,1050031,300000,360
2041003,75,1041051,120000,364
2041003,75,1041052,120000,368
2041003,75,1002144,96000,372
2041003,75,1002143,96000,376
2041003,75,1002142,96000,380
2041003,75,1002141,96000,384
2041003,75,1092002,200000,388
2041003,75,1092001,100000,392
2041003,75,1061084,180000,396
2041003,75,1061083,180000,400
2041003,75,1060074,180000,404
2041003,75,1060075,180000,408
2041003,75,1051014,112500,412
2041003,75,1051001,112500,416
2041003,75,1050021,112500,420
2041003,75,1050000,112500,424
2041003,75,1041085,200000,428
2041003,75,1041084,200000,432
2041003,75,1040085,200000,436
2041003,75,1040000,200000,440
2041003,75,1002004,160000,444
2041006,76,2061001,10,0
2041006,76,2060001,10,0
2041006,76,2061000,1,0
2041006,76,2060000,1,0
2041006,76,2030000,400,0
2041006,76,2020028,2850,0
2041006,76,2020006,503,0
2041006,76,2020005,304,0
2041006,76,2020004,427,0
2041006,76,2020003,427,0
2041006,76,2020002,304,0
2041006,76,2020001,209,0
2041006,76,2010002,47,0
2041006,76,2010001,106,0
2041006,76,2002010,500,0
2041006,76,2002009,500,0
2041006,76,2002008,500,0
2041006,76,2002007,500,0
2041006,76,2002006,500,0
2041006,76,2001002,3800,0
2041006,76,2001001,2185,0
2041006,76,2000006,589,0
2041006,76,2000011,620,0
2041006,76,2000003,190,0
2041006,76,2000010,200,0
2041006,76,2000002,304,0
2041006,76,2000009,320,0
2041006,76,2000001,152,0
2041006,76,2000008,160,0
2041006,76,2000000,47,0
2041006,76,2000007,50,0
2041006,76,2330000,600,1
2041006,76,2070000,500,1
2041016,77,4031348,10000000,104
2041016,77,2044900,69000,108
2041016,77,2044800,69000,112
2041016,77,2044700,69000,116
2041016,77,2044600,69000,120
2041016,77,2044500,69000,124
2041016,77,2043800,69000,128
2041016,77,2043700,69000,132
2041016,77,2044400,69000,136
2041016,77,2044300,69000,140
2041016,77,2044200,69000,144
2041016,77,2044100,69000,148
2041016,77,2044000,69000,152
2041016,77,2043300,69000,156
2041016,77,2043200,69000,160
2041016,77,2043100,69000,164
2041016,77,2043000,69000,168
2041016,77,2041003,34000,172
2041016,77,2041000,34000,176
2041016,77,2040900,34000,180
2041016,77,2040800,34000,184
2041016,77,2040706,34000,188
2041016,77,2040703,34000,192
2041016,77,2040700,34000,196
2041016,77,2040600,34000,200
2041016,77,2040503,34000,204
2041016,77,2040400,34000,208
2041016,77,2040000,34000,212
2041016,77,2040300,34000,216
2050003,32,1002625,75000,104
2050003,32,1052113,120000,108
2050003,32,1052110,100000,112
2050003,32,1061069,160000,116
2050003,32,1061070,160000,120
2050003,32,1060072,160000,124
2050003,32,1060071,160000,128
2050003,32,1060052,108000,132
2050003,32,1060050,108000,136
2050003,32,1060051,108000,140
2050003,32,1051009,111000,144
2050003,32,1051008,111000,148
2050003,32,1051007,111000,152
2050003,32,1041074,180000,156
2050003,32,1041075,180000,160
2050003,32,1040083,180000,164
2050003,32,1040082,180000,168
2050003,32,1040061,114000,172
2050003,32,1040062,114000,176
2050003,32,1040063,114000,180
2050003,32,1002180,100000,184
2050003,32,1002179,100000,188
2050003,32,1002178,100000,192
2050003,32,1002177,100000,196
2050003,32,1002176,100000,200
2050003,32,1061080,160000,204
2050003,32,1061081,160000,208
2050003,32,1061062,108000,212
2050003,32,1061060,108000,216
2050003,32,1061064,108000,220
2050003,32,1061061,108000,224
2050003,32,1060069,160000,228
2050003,32,1060070,160000,232
2050003,32,1060063,108000,236
2050003,32,1060061,108000,240
2050003,32,1060065,108000,244
2050003,32,1060062,108000,248
2050003,32,1041081,180000,252
2050003,32,1041082,180000,256
2050003,32,1041067,114000,260
2050003,32,1041065,114000,264
2050003,32,1041069,114000,268
2050003,32,1041066,114000,272
2050003,32,1040079,180000,276
2050003,32,1040081,180000,280
2050003,32,1040076,114000,284
2050003,32,1040074,114000,288
2050003,32,1040073,114000,292
2050003,32,1040072,114000,296
2050003,32,1002137,100000,300
2050003,32,1002135,100000,304
2050003,32,1002139,100000,308
2050003,32,1002138,100000,312
2050003,32,1061047,120000,316
2050003,32,1061048,120000,320
2050003,32,1051027,450000,324
2050003,32,1051024,450000,328
2050003,32,1051025,450000,332
2050003,32,1051023,450000,336
2050003,32,1050037,450000,340
2050003,32,1050036,450000,344
2050003,32,1050038,450000,348
2050003,32,1050035,450000,352
2050003,32,1050002,300000,356
2050003,32,1050031,300000,360
2050003,32,1041051,120000,364
2050003,32,1041052,120000,368
2050003,32,1002144,96000,372
2050003,32,1002143,96000,376
2050003,32,1002142,96000,380
2050003,32,1002141,96000,384
2050003,32,1092002,200000,388
2050003,32,1092001,100000,392
2050003,32,1061084,180000,396
2050003,32,1061083,180000,400
2050003,32,1060074,180000,404
2050003,32,1060075,180000,408
2050003,32,1051014,112500,412
2050003,32,1051001,112500,416
2050003,32,1050021,112500,420
2050003,32,1050000,112500,424
2050003,32,1041085,200000,428
2050003,32,1041084,200000,432
2050003,32,1040085,200000,436
2050003,32,1040000,200000,440
2050003,32,1002004,160000,444
2051000,31,2061001,10,0
2051000,31,2060001,10,0
2051000,31,2061000,1,0
2051000,31,2060000,1,0
2051000,31,2030000,400,0
2051000,31,2022000,1155,0
2051000,31,2022003,770,0
2051000,31,2020015,10608,0
2051000,31,2020014,8424,0
2051000,31,2020013,5600,0
2051000,31,2020012,4680,0
2051000,31,2010004,180,0
2051000,31,2010003,60,0
2051000,31,2010002,50,0
2051000,31,2010001,150,0
2051000,31,2010000,30,0
2051000,31,2001002,4000,0
2051000,31,2001001,2300,0
2051000,31,2001000,3200,0
2051000,31,2002011,1200,0
2051000,31,2002005,400,0
2051000,31,2002004,500,0
2051000,31,2002002,400,0
2051000,31,2002001,400,0
2051000,31,2002000,400,0
2051000,31,2000006,385,0
2051000,31,2000003,150,0
2051000,31,2000002,280,0
2051000,31,2000001,150,0
2051000,31,2000000,30,0
2051000,31,2330000,800,1
2051000,31,2070000,500,1
2060003,41,1002625,75000,104
2060003,41,1052113,120000,108
2060003,41,1052110,100000,112
2060003,41,1052107,90000,116
2060003,41,1002622,40000,120
2060003,41,1061070,160000,124
2060003,41,1061069,160000,128
2060003,41,1041075,180000,132
2060003,41,1041074,180000,136
2060003,41,1060072,160000,140
2060003,41,1060071,160000,144
2060003,41,1040083,180000,148
2060003,41,1040082,180000,152
2060003,41,1051009,111000,156
2060003,41,1051008,111000,160
2060003,41,1051007,111000,164
2060003,41,1060051,108000,168
2060003,41,1060050,108000,172
2060003,41,1040062,114000,176
2060003,41,1040061,114000,180
2060003,41,1060045,40000,184
2060003,41,1060043,40000,188
2060003,41,1040059,45000,192
2060003,41,1040057,45000,196
2060003,41,1061046,40000,200
2060003,41,1061045,40000,204
2060003,41,1061043,40000,208
2060003,41,1041050,45000,212
2060003,41,1041049,45000,216
2060003,41,1041047,45000,220
2060003,41,1061081,160000,224
2060003,41,1061080,160000,228
2060003,41,1041082,180000,232
2060003,41,1041081,180000,236
2060003,41,1060070,160000,240
2060003,41,1060069,160000,244
2060003,41,1040081,180000,248
2060003,41,1040079,180000,252
2060003,41,1060063,108000,256
2060003,41,1060062,108000,260
2060003,41,1060061,108000,264
2060003,41,1040074,114000,268
2060003,41,1040073,114000,272
2060003,41,1040072,114000,276
2060003,41,1061062,108000,280
2060003,41,1061061,108000,284
2060003,41,1061060,108000,288
2060003,41,1041067,114000,292
2060003,41,1041066,114000,296
2060003,41,1041065,114000,300
2060003,41,1060058,44000,304
2060003,41,1060056,44000,308
2060003,41,1040069,50000,312
2060003,41,1040067,50000,316
2060003,41,1061052,44000,320
2060003,41,1061050,44000,324
2060003,41,1041056,50000,328
2060003,41,1041054,50000,332
2060003,41,1050038,450000,336
2060003,41,1050037,450000,340
2060003,41,1050036,450000,344
2060003,41,1051025,450000,348
2060003,41,1051024,450000,352
2060003,41,1051023,450000,356
2060003,41,1050031,300000,360
2060003,41,1050030,300000,364
2060003,41,1050002,300000,368
2060003,41,1061048,120000,372
2060003,41,1061047,120000,376
2060003,41,1041052,120000,380
2060003,41,1041051,120000,384
2060003,41,1050028,40000,388
2060003,41,1050026,40000,392
2060003,41,1050003,40000,396
2060003,41,1061036,40000,400
2060003,41,1061035,40000,404
2060003,41,1061034,40000,408
2060003,41,1041043,42000,412
2060003,41,1041042,42000,416
2060003,41,1041041,42000,420
2060003,41,1061084,180000,424
2060003,41,1061083,180000,428
2060003,41,1060075,180000,432
2060003,41,1060074,180000,436
2060003,41,1041085,200000,440
2060003,41,1041084,200000,444
2060003,41,1040086,200000,448
2060003,41,1040085,200000,452
2060003,41,1051015,112500,456
2060003,41,1051014,112500,460
2060003,41,1051001,112500,464
2060003,41,1050021,112500,468
2060003,41,1050000,112500,472
2060003,41,1060017,38000,476
2060003,41,1060016,38000,480
2060003,41,1040026,40000,484
2060003,41,1040021,40000,488
2060003,41,1050011,70000,492
2060003,41,1051013,60000,496
2060003,41,1051012,60000,500
2060003,41,1051011,60000,504
2060003,41,1002177,100000,508
2060003,41,1002172,60000,512
2060003,41,1002138,100000,516
2060003,41,1002162,60000,520
2060003,41,1002142,96000,524
2060003,41,1002034,60000,528
2060003,41,1002048,160000,532
2060003,41,1002023,120000,536
2060004,40,2061001,10,0
2060004,40,2060001,10,0
2060004,40,2061000,1,0
2060004,40,2060000,1,0
2060004,40,2030000,400,0
2060004,40,2022000,1155,0
2060004,40,2022003,770,0
2060004,40,2020015,10608,0
2060004,40,2020014,8424,0
2060004,40,2020013,5824,0
2060004,40,2020012,5680,0
2060004,40,2010004,180,0
2060004,40,2010003,60,0
2060004,40,2010001,150,0
2060004,40,2010002,50,0
2060004,40,2010000,30,0
2060004,40,2001002,4000,0
2060004,40,2001001,2300,0
2060004,40,2001000,3200,0
2060004,40,2022041,1600,0
2060004,40,2022040,300,0
2060004,40,2002005,500,0
2060004,40,2002004,500,0
2060004,40,2002002,500,0
2060004,40,2002001,400,0
2060004,40,2002000,500,0
2060004,40,2000006,385,0
2060004,40,2000003,150,0
2060004,40,2000002,280,0
2060004,40,2000001,150,0
2060004,40,2000000,50,0
2060004,40,2330000,800,1
2060004,40,2070000,500,1
2060007,42,1492006,160000,104
2060007,42,1492005,100000,108
2060007,42,1492004,75000,112
2060007,42,1482006,150000,116
2060007,42,1482005,100000,120
2060007,42,1482004,75000,124
2060007,42,1472007,60000,128
2060007,42,1462005,250000,132
2060007,42,1462004,200000,136
2060007,42,1462000,30000,140
2060007,42,1462003,12000,144
2060007,42,1452007,375000,148
2060007,42,1452006,250000,152
2060007,42,1452005,150000,156
2060007,42,1452000,20000,160
2060007,42,1442009,300000,164
2060007,42,1442003,175000,168
2060007,42,1442001,60000,172
2060007,42,1442004,24000,176
2060007,42,1432005,225000,180
2060007,42,1432003,175000,184
2060007,42,1432002,60000,188
2060007,42,1422007,250000,192
2060007,42,1422008,200000,196
2060007,42,1422001,45000,200
2060007,42,1422004,20000,204
2060007,42,1412005,250000,208
2060007,42,1412006,45000,212
2060007,42,1412004,200000,216
2060007,42,1412000,22000,220
2060007,42,1402007,450000,224
2060007,42,1402006,350000,228
2060007,42,1402002,150000,232
2060007,42,1402008,22000,236
2060007,42,1372000,400000,240
2060007,42,1372001,175000,244
2060007,42,1372003,38000,248
2060007,42,1382002,20000,252
2060007,42,1372004,18000,256
2060007,42,1332011,425000,260
2060007,42,1332014,375000,264
2060007,42,1332012,40000,268
2060007,42,1332004,38000,272
2060007,42,1322016,175000,276
2060007,42,1322015,100000,280
2060007,42,1322014,40000,284
2060007,42,1322004,22000,288
2060007,42,1312007,175000,292
2060007,42,1312006,100000,296
2060007,42,1312005,40000,300
2060007,42,1312003,20000,304
2060007,42,1302009,225000,308
2060007,42,1302004,100000,312
2060007,42,1302008,40000,316
2060007,42,1302003,20000,320
2070001,37,2060001,10,0
2070001,37,2061001,10,0
2070001,37,2060000,1,0
2070001,37,2061000,1,0
2070001,37,2030000,400,0
2070001,37,2022000,1650,0
2070001,37,2022003,770,0
2070001,37,2020015,10200,0
2070001,37,2020014,8424,0
2070001,37,2020013,5824,0
2070001,37,2020012,4680,0
2070001,37,2010004,180,0
2070001,37,2010003,60,0
2070001,37,2010001,150,0
2070001,37,2010002,50,0
2070001,37,2010000,30,0
2070001,37,2001002,4000,0
2070001,37,2001001,2300,0
2070001,37,2001000,3200,0
2070001,37,2002005,500,0
2070001,37,2002004,500,0
2070001,37,2002002,500,0
2070001,37,2002001,400,0
2070001,37,2002000,500,0
2070001,37,2000006,385,0
2070001,37,2000003,150,0
2070001,37,2000002,320,0
2070001,37,2000001,150,0
2070001,37,2000000,50,0
2070001,37,2070000,500,1
2070001,37,2330000,800,1
2070002,39,1492006,160000,104
2070002,39,1492005,100000,108
2070002,39,1482006,150000,112
2070002,39,1482005,100000,116
2070002,39,1472007,60000,120
2070002,39,1472004,30000,124
2070002,39,1462005,250000,128
2070002,39,1462004,200000,132
2070002,39,1452007,375000,136
2070002,39,1452006,250000,140
2070002,39,1442009,300000,144
2070002,39,1442003,175000,148
2070002,39,1432005,225000,152
2070002,39,1432003,175000,156
2070002,39,1422007,250000,160
2070002,39,1422008,200000,164
2070002,39,1412005,250000,168
2070002,39,1412004,200000,172
2070002,39,1402007,450000,176
2070002,39,1402006,350000,180
2070002,39,1372000,400000,184
2070002,39,1372001,175000,188
2070002,39,1332011,425000,192
2070002,39,1332014,375000,196
2070002,39,1332001,200000,200
2070002,39,1322016,175000,204
2070002,39,1322015,100000,208
2070002,39,1312007,175000,212
2070002,39,1312006,100000,216
2070002,39,1302009,225000,220
2070002,39,1302004,100000,224
2070003,38,1002625,75000,104
2070003,38,1052113,120000,108
2070003,38,1052110,100000,112
2070003,38,1052107,90000,116
2070003,38,1061069,160000,120
2070003,38,1061070,160000,124
2070003,38,1060072,160000,128
2070003,38,1060071,160000,132
2070003,38,1060052,108000,136
2070003,38,1060050,108000,140
2070003,38,1060051,108000,144
2070003,38,1051009,111000,148
2070003,38,1051008,111000,152
2070003,38,1051007,111000,156
2070003,38,1041074,180000,160
2070003,38,1041075,180000,164
2070003,38,1040083,180000,168
2070003,38,1040082,180000,172
2070003,38,1040061,114000,176
2070003,38,1040062,114000,180
2070003,38,1040063,114000,184
2070003,38,1002180,100000,188
2070003,38,1002179,100000,192
2070003,38,1002178,100000,196
2070003,38,1002177,100000,200
2070003,38,1002176,100000,204
2070003,38,1061080,160000,208
2070003,38,1061081,160000,212
2070003,38,1061062,108000,216
2070003,38,1061060,108000,220
2070003,38,1061064,108000,224
2070003,38,1061061,108000,228
2070003,38,1060069,160000,232
2070003,38,1060070,160000,236
2070003,38,1060063,108000,240
2070003,38,1060061,108000,244
2070003,38,1060065,108000,248
2070003,38,1060062,108000,252
2070003,38,1041081,180000,256
2070003,38,1041082,180000,260
2070003,38,1041067,114000,264
2070003,38,1041065,114000,268
2070003,38,1041069,114000,272
2070003,38,1041066,114000,276
2070003,38,1040079,180000,280
2070003,38,1040081,180000,284
2070003,38,1040076,114000,288
2070003,38,1040074,114000,292
2070003,38,1040073,114000,296
2070003,38,1040072,114000,300
2070003,38,1002137,100000,304
2070003,38,1002135,100000,308
2070003,38,1002139,100000,312
2070003,38,1002138,100000,316
2070003,38,1061047,120000,320
2070003,38,1061048,120000,324
2070003,38,1051027,450000,328
2070003,38,1051024,450000,332
2070003,38,1051025,450000,336
2070003,38,1051023,450000,340
2070003,38,1050037,450000,344
2070003,38,1050036,450000,348
2070003,38,1050038,450000,352
2070003,38,1050035,450000,356
2070003,38,1050002,300000,360
2070003,38,1050031,300000,364
2070003,38,1041051,120000,368
2070003,38,1041052,120000,372
2070003,38,1002144,96000,376
2070003,38,1002143,96000,380
2070003,38,1002142,96000,384
2070003,38,1002141,96000,388
2070003,38,1092002,200000,392
2070003,38,1092001,100000,396
2070003,38,1061084,180000,400
2070003,38,1061083,180000,404
2070003,38,1060074,180000,408
2070003,38,1060075,180000,412
2070003,38,1051014,112500,416
2070003,38,1051001,112500,420
2070003,38,1050021,112500,424
2070003,38,1050000,112500,428
2070003,38,1041085,200000,432
2070003,38,1041084,200000,436
2070003,38,1040085,200000,440
2070003,38,1040000,200000,444
2070003,38,1002004,160000,448
2080001,43,2061001,10,0
2080001,43,2060001,10,0
2080001,43,2061000,1,0
2080001,43,2060000,1,0
2080001,43,2030000,400,0
2080001,43,2020015,10608,0
2080001,43,2020014,8424,0
2080001,43,2020013,5824,0
2080001,43,2020012,4680,0
2080001,43,2010004,180,0
2080001,43,2010003,60,0
2080001,43,2010001,150,0
2080001,43,2010002,50,0
2080001,43,2010000,30,0
2080001,43,2001002,4000,0
2080001,43,2001001,2300,0
2080001,43,2001000,3200,0
2080001,43,2022089,3400,0
2080001,43,2002005,500,0
2080001,43,2002004,500,0
2080001,43,2002002,500,0
2080001,43,2002001,400,0
2080001,43,2002000,500,0
2080001,43,2000006,385,0
2080001,43,2000003,150,0
2080001,43,2000002,280,0
2080001,43,2000001,150,0
2080001,43,2000000,50,0
2080001,43,2330000,800,1
2080001,43,2070000,500,1
2080002,45,1002625,75000,104
2080002,45,1052113,120000,108
2080002,45,1052110,100000,112
2080002,45,1061069,160000,116
2080002,45,1061070,160000,120
2080002,45,1060072,160000,124
2080002,45,1060071,160000,128
2080002,45,1060052,108000,132
2080002,45,1060050,108000,136
2080002,45,1060051,108000,140
2080002,45,1051009,111000,144
2080002,45,1051008,111000,148
2080002,45,1051007,111000,152
2080002,45,1041074,180000,156
2080002,45,1041075,180000,160
2080002,45,1040083,180000,164
2080002,45,1040082,180000,168
2080002,45,1040061,114000,172
2080002,45,1040062,114000,176
2080002,45,1040063,114000,180
2080002,45,1002180,100000,184
2080002,45,1002179,100000,188
2080002,45,1002178,100000,192
2080002,45,1002177,100000,196
2080002,45,1002176,100000,200
2080002,45,1061080,160000,204
2080002,45,1061081,160000,208
2080002,45,1061062,108000,212
2080002,45,1061060,108000,216
2080002,45,1061064,108000,220
2080002,45,1061061,108000,224
2080002,45,1060069,160000,228
2080002,45,1060070,160000,232
2080002,45,1060063,108000,236
2080002,45,1060061,108000,240
2080002,45,1060065,108000,244
2080002,45,1060062,108000,248
2080002,45,1041081,180000,252
2080002,45,1041082,180000,256
2080002,45,1041067,114000,260
2080002,45,1041065,114000,264
2080002,45,1041069,114000,268
2080002,45,1041066,114000,272
2080002,45,1040079,180000,276
2080002,45,1040081,180000,280
2080002,45,1040076,114000,284
2080002,45,1040074,114000,288
2080002,45,1040073,114000,292
2080002,45,1040072,114000,296
2080002,45,1002137,100000,300
2080002,45,1002135,100000,304
2080002,45,1002139,100000,308
2080002,45,1002138,100000,312
2080002,45,1061047,120000,316
2080002,45,1061048,120000,320
2080002,45,1051027,450000,324
2080002,45,1051024,450000,328
2080002,45,1051025,450000,332
2080002,45,1051023,450000,336
2080002,45,1050037,450000,340
2080002,45,1050036,450000,344
2080002,45,1050038,450000,348
2080002,45,1050035,450000,352
2080002,45,1050002,300000,356
2080002,45,1050031,300000,360
2080002,45,1041051,120000,364
2080002,45,1041052,120000,368
2080002,45,1002144,96000,372
2080002,45,1002143,96000,376
2080002,45,1002142,96000,380
2080002,45,1002141,96000,384
