mob_id,item_id,chance_text,min,max,questid
4230106,4006000,1%,1,1,0
4230106,4007002,1%,1,1,0
4230106,4010004,0.9%,1,1,0
4230106,4020005,0.9%,1,1,0
4230106,4130003,0.6%,1,1,0
4230106,4130007,0.6%,1,1,0
4230106,4130009,0.6%,1,1,0
4230106,2070002,0.1%,1,1,0
4230106,1002210,0.09%,1,1,0
4230106,1002216,0.09%,1,1,0
4230106,1002628,0.09%,1,1,0
4230106,1040081,0.08%,1,1,0
4230106,1040086,0.08%,1,1,0
4230106,1041080,0.08%,1,1,0
4230106,1060070,0.08%,1,1,0
4230106,1060075,0.08%,1,1,0
4230106,1061079,0.08%,1,1,0
4230106,1072118,0.08%,1,1,0
4230106,1082036,0.06%,1,1,0
4230106,1082045,0.06%,1,1,0
4230106,1050052,0.045%,1,1,0
4230106,1051032,0.045%,1,1,0
4230106,1302016,0.045%,1,1,0
4230106,2040319,0.03%,1,1,0
4230106,2040705,0.03%,1,1,0
4230106,2044114,0.03%,1,1,0
4230106,2044214,0.03%,1,1,0
4230107,4000076,36%,1,1,0
4230107,4003004,20%,1,1,0
4230107,2000002,2%,1,1,0
4230107,2000003,2%,1,1,0
4230107,4004002,1%,1,1,0
4230107,4006000,1%,1,1,0
4230107,4007005,1%,1,1,0
4230107,4010005,0.9%,1,1,0
4230107,4020004,0.9%,1,1,0
4230107,4020007,0.9%,1,1,0
4230107,4130005,0.6%,1,1,0
4230107,4130015,0.6%,1,1,0
4230107,1040030,0.08%,1,1,0
4230107,1040072,0.08%,1,1,0
4230107,1040082,0.08%,1,1,0
4230107,1060020,0.08%,1,1,0
4230107,1060061,0.08%,1,1,0
4230107,1060071,0.08%,1,1,0
4230107,1072129,0.08%,1,1,0
4230107,1072134,0.08%,1,1,0
4230107,1082063,0.06%,1,1,0
4230107,1082072,0.06%,1,1,0
4230107,1332020,0.05%,1,1,0
4230107,1452008,0.05%,1,1,0
4230107,1050035,0.045%,1,1,0
4230107,1051030,0.045%,1,1,0
4230107,2041014,0.03%,1,1,0
4230107,2043202,0.03%,1,1,0
4230108,4000078,36%,1,1,0
4230108,4003004,20%,1,1,0
4230108,4000021,5%,1,1,0
4230108,2060000,3%,1,1,0
4230108,2061000,3%,1,1,0
4230108,2000002,2%,1,1,0
4230108,2000003,2%,1,1,0
4230108,4004003,1%,1,1,0
4230108,4010001,0.9%,1,1,0
4230108,4020006,0.9%,1,1,0
4230108,4130010,0.6%,1,1,0
4230108,4130011,0.6%,1,1,0
4230108,2070002,0.1%,1,1,0
4230108,1002086,0.09%,1,1,0
4230108,1002209,0.09%,1,1,0
4230108,1002218,0.09%,1,1,0
4230108,1041082,0.08%,1,1,0
4230108,1061081,0.08%,1,1,0
4230108,1072108,0.08%,1,1,0
4230108,1072113,0.08%,1,1,0
4230108,1082073,0.06%,1,1,0
4230108,1472018,0.05%,1,1,0
4230108,1050031,0.045%,1,1,0
4230108,1422007,0.045%,1,1,0
4230108,1442005,0.045%,1,1,0
4230108,2040623,0.03%,1,1,0
4230108,2041017,0.03%,1,1,0
4230108,1432008,0.005%,1,1,0
4230109,4000101,36%,1,1,0
4230109,2060000,3%,1,1,0
4230109,2061000,3%,1,1,0
4230109,2000002,2%,1,1,0
4230109,2000003,2%,1,1,0
4230109,4004002,1%,1,1,0
4230109,4010001,0.9%,1,1,0
4230109,4130000,0.6%,1,1,0
4230109,4130005,0.6%,1,1,0
4230109,4130014,0.6%,1,1,0
4230109,1032018,0.1%,1,1,0
4230109,1002154,0.09%,1,1,0
4230109,1002167,0.09%,1,1,0
4230109,1002180,0.09%,1,1,0
4230109,1040087,0.08%,1,1,0
4230109,1060076,0.08%,1,1,0
4230109,1072117,0.08%,1,1,0
4230109,1082070,0.06%,1,1,0
4230109,1462007,0.05%,1,1,0
4230109,1472017,0.05%,1,1,0
4230109,1482006,0.05%,1,1,0
4230109,1051024,0.045%,1,1,0
4230109,1092004,0.045%,1,1,0
4230109,1402002,0.045%,1,1,0
4230109,2040901,0.03%,1,1,0
4230109,2043212,0.03%,1,1,0
4230109,2044414,0.03%,1,1,0
4230110,4000102,36%,1,1,0
4230110,2060000,3%,1,1,0
4230110,2061000,3%,1,1,0
4230110,2000002,2%,1,1,0
4230110,4004000,1%,1,1,0
4230110,4020008,0.9%,1,1,0
4230110,4130002,0.6%,1,1,0
4230110,4130010,0.6%,1,1,0
4230110,4130011,0.6%,1,1,0
4230110,2000004,0.15%,1,1,0
4230110,1302013,0.145%,1,1,0
4230110,1002004,0.09%,1,1,0
4230110,1002144,0.09%,1,1,0
4230110,1002170,0.09%,1,1,0
4230110,1002181,0.09%,1,1,0
4230110,1040082,0.08%,1,1,0
4230110,1040088,0.08%,1,1,0
4230110,1041067,0.08%,1,1,0
4230110,1041084,0.08%,1,1,0
4230110,1060071,0.08%,1,1,0
4230110,1060077,0.08%,1,1,0
4230110,1061062,0.08%,1,1,0
4230110,1061083,0.08%,1,1,0
4230110,1072135,0.08%,1,1,0
4230110,1082081,0.06%,1,1,0
4230110,1082083,0.06%,1,1,0
4230110,1082195,0.06%,1,1,0
4230110,1462019,0.04%,1,1,0
4230110,2040504,0.03%,1,1,0
4230110,2040618,0.03%,1,1,0
4230110,2040627,0.03%,1,1,0
4230110,2040931,0.03%,1,1,0
4230110,2044002,0.03%,1,1,0
4230110,2044014,0.03%,1,1,0
4230110,2044301,0.03%,1,1,0
4230110,2044902,0.03%,1,1,0
4230111,4000111,36%,1,1,0
4230111,2060000,3%,1,1,0
4230111,2061000,3%,1,1,0
4230111,2000002,2%,1,1,0
4230111,2000003,2%,1,1,0
4230111,4004001,1%,1,1,0
4230111,4010002,0.9%,1,1,0
4230111,4010004,0.9%,1,1,0
4230111,4130003,0.6%,1,1,0
4230111,4130006,0.6%,1,1,0
4230111,4130015,0.6%,1,1,0
4230111,1902038,0.1%,1,1,0
4230111,1912031,0.1%,1,1,0
4230111,1002021,0.09%,1,1,0
4230111,1002153,0.09%,1,1,0
4230111,1002168,0.09%,1,1,0
4230111,1002628,0.09%,1,1,0
4230111,1041051,0.08%,1,1,0
4230111,1061047,0.08%,1,1,0
4230111,1072116,0.08%,1,1,0
4230111,1072123,0.08%,1,1,0
4230111,1072127,0.08%,1,1,0
4230111,1472018,0.05%,1,1,0
4230111,1050021,0.045%,1,1,0
4230111,1051007,0.045%,1,1,0
4230111,1302010,0.045%,1,1,0
4230111,2040602,0.03%,1,1,0
4230111,2040926,0.03%,1,1,0
4230111,2043302,0.03%,1,1,0
4230111,2044010,0.03%,1,1,0
4230112,4000112,36%,1,1,0
4230112,4031115,10%,1,1,3416
4230112,2060000,3%,1,1,0
4230112,2061000,3%,1,1,0
4230112,2000002,2%,1,1,0
4230112,2002008,2%,1,1,0
4230112,4004001,1%,1,1,0
4230112,4130003,0.6%,1,1,0
4230112,4130010,0.6%,1,1,0
4230112,2000004,0.15%,1,1,0
4230112,1902039,0.1%,1,1,0
4230112,1912032,0.1%,1,1,0
4230112,1002169,0.09%,1,1,0
4230112,1002214,0.09%,1,1,0
4230112,1040097,0.08%,1,1,0
4230112,1060086,0.08%,1,1,0
4230112,1072000,0.08%,1,1,0
4230112,1072101,0.08%,1,1,0
4230112,1072110,0.08%,1,1,0
4230112,1082025,0.06%,1,1,0
4230112,1472020,0.05%,1,1,0
4230112,1492007,0.05%,1,1,0
4230112,1051026,0.045%,1,1,0
4230112,1302010,0.045%,1,1,0
4230112,1302016,0.045%,1,1,0
4230112,1402003,0.045%,1,1,0
4230112,1412003,0.045%,1,1,0
4230112,2040004,0.03%,1,1,0
4230112,2040502,0.03%,1,1,0
4230112,2049000,0.015%,1,1,0
4230113,4031675,100%,1,1,4917
4230113,4000114,36%,1,1,0
4230113,4031098,15%,1,1,3232
4230113,2060000,3%,1,1,0
4230113,2061000,3%,1,1,0
4230113,2000002,2%,1,1,0
4230113,2000003,2%,1,1,0
4230113,4004003,1%,1,1,0
4230113,4007004,1%,1,1,0
4230113,4010003,0.9%,1,1,0
4230113,4130008,0.6%,1,1,0
4230113,4130013,0.6%,1,1,0
4230113,4130017,0.6%,1,1,0
4230113,1032018,0.1%,1,1,0
4230113,1002047,0.09%,1,1,0
4230113,1002139,0.09%,1,1,0
4230113,1002142,0.09%,1,1,0
4230113,1040061,0.08%,1,1,0
4230113,1060050,0.08%,1,1,0
4230113,1072108,0.08%,1,1,0
4230113,1082023,0.06%,1,1,0
4230113,1082071,0.06%,1,1,0
4230113,1332016,0.05%,1,1,0
4230113,1051025,0.045%,1,1,0
4230113,1052113,0.045%,1,1,0
4230113,1322017,0.045%,1,1,0
4230113,1372007,0.045%,1,1,0
4230113,1382019,0.045%,1,1,0
4230113,2040401,0.03%,1,1,0
4230113,2044701,0.03%,1,1,0
4230114,4000115,36%,1,1,0
4230114,2060000,3%,1,1,0
4230114,2061000,3%,1,1,0
4230114,2000002,2%,1,1,0
4230114,2000003,2%,1,1,0
4230114,2002010,2%,1,1,0
4230114,4004000,1%,1,1,0
4230114,4007000,1%,1,1,0
4230114,4020007,0.9%,1,1,0
4230114,4130006,0.6%,1,1,0
4230114,4130016,0.6%,1,1,0
4230114,4130017,0.6%,1,1,0
4230114,1002143,0.09%,1,1,0
4230114,1002176,0.09%,1,1,0
4230114,1040076,0.08%,1,1,0
4230114,1040085,0.08%,1,1,0
4230114,1060065,0.08%,1,1,0
4230114,1060074,0.08%,1,1,0
4230114,1072116,0.08%,1,1,0
4230114,1092029,0.067%,1,1,0
4230114,1082074,0.06%,1,1,0
4230114,1432004,0.05%,1,1,0
4230114,1050036,0.045%,1,1,0
4230114,1052113,0.045%,1,1,0
4230114,1092013,0.045%,1,1,0
4230114,1312008,0.045%,1,1,0
4230114,1402007,0.045%,1,1,0
4230114,2040804,0.03%,1,1,0
4230114,1092030,0.02%,1,1,0
4230115,4000115,36%,1,1,0
4230115,2060000,3%,1,1,0
4230115,2061000,3%,1,1,0
4230115,2000002,2%,1,1,0
4230115,2002010,2%,1,1,0
4230115,4004003,1%,1,1,0
4230115,4006001,1%,1,1,0
4230115,4007000,1%,1,1,0
4230115,4007002,1%,1,1,0
4230115,4007006,1%,1,1,0
4230115,4020000,0.9%,1,1,0
4230115,4020006,0.9%,1,1,0
4230115,4130011,0.6%,1,1,0
4230115,4130015,0.6%,1,1,0
4230115,4130016,0.6%,1,1,0
4230115,4030012,0.5%,1,1,0
4230115,2000004,0.15%,1,1,0
4230115,2070004,0.1%,1,1,0
4230115,2383002,0.1%,1,1,0
4230115,1040079,0.08%,1,1,0
4230115,1041088,0.08%,1,1,0
4230115,1060069,0.08%,1,1,0
4230115,1061087,0.08%,1,1,0
4230115,1072000,0.08%,1,1,0
4230115,1072118,0.08%,1,1,0
4230115,1072141,0.08%,1,1,0
4230115,1082065,0.06%,1,1,0
4230115,1082069,0.06%,1,1,0
4230115,1472021,0.05%,1,1,0
4230115,1482007,0.05%,1,1,0
4230115,1050049,0.045%,1,1,0
4230115,1422005,0.045%,1,1,0
4230115,2040029,0.03%,1,1,0
4230115,2040617,0.03%,1,1,0
4230115,2040931,0.03%,1,1,0
4230115,2043802,0.03%,1,1,0
4230115,2044102,0.03%,1,1,0
4230115,2044214,0.03%,1,1,0
4230116,4000117,36%,1,1,0
4230116,4031674,30%,1,1,4916
4230116,4031103,10%,1,1,3414
4230116,2060000,3%,1,1,0
4230116,2061000,3%,1,1,0
4230116,2000002,2%,1,1,0
4230116,2000003,2%,1,1,0
4230116,2002009,2%,1,1,0
4230116,4004002,1%,1,1,0
4230116,4031926,1%,1,1,3454
4230116,4010001,0.9%,1,1,0
4230116,4010004,0.9%,1,1,0
4230116,4020007,0.9%,1,1,0
4230116,4130007,0.6%,1,1,0
4230116,4130017,0.6%,1,1,0
4230116,1002028,0.09%,1,1,0
4230116,1002211,0.09%,1,1,0
4230116,1040084,0.08%,1,1,0
4230116,1060073,0.08%,1,1,0
4230116,1072109,0.08%,1,1,0
4230116,1072120,0.08%,1,1,0
4230116,1082062,0.06%,1,1,0
4230116,1082195,0.06%,1,1,0
4230116,1050047,0.045%,1,1,0
4230116,1092007,0.045%,1,1,0
4230116,1302016,0.045%,1,1,0
4230116,1322015,0.045%,1,1,0
4230116,1372001,0.045%,1,1,0
4230116,1402006,0.045%,1,1,0
4230116,2041005,0.03%,1,1,0
4230117,4000118,36%,1,1,0
4230117,4031104,10%,1,1,3414
4230117,2060000,3%,1,1,0
4230117,2061000,3%,1,1,0
4230117,2000002,2%,1,1,0
4230117,2000003,2%,1,1,0
4230117,2002007,2%,1,1,0
4230117,4004000,1%,1,1,0
4230117,4031926,1%,1,1,3454
4230117,4010003,0.9%,1,1,0
4230117,4020007,0.9%,1,1,0
4230117,4130009,0.6%,1,1,0
4230117,4130010,0.6%,1,1,0
4230117,1902050,0.1%,1,1,0
4230117,1912043,0.1%,1,1,0
4230117,2070002,0.1%,1,1,0
4230117,1002208,0.09%,1,1,0
4230117,1002212,0.09%,1,1,0
4230117,1002217,0.09%,1,1,0
4230117,1040080,0.08%,1,1,0
4230117,1041085,0.08%,1,1,0
4230117,1060068,0.08%,1,1,0
4230117,1061084,0.08%,1,1,0
4230117,1082008,0.06%,1,1,0
4230117,1082047,0.06%,1,1,0
4230117,1332003,0.05%,1,1,0
4230117,1492006,0.05%,1,1,0
4230117,1050049,0.045%,1,1,0
4230117,1092020,0.045%,1,1,0
4230117,1312008,0.045%,1,1,0
4230117,2040707,0.03%,1,1,0
4230118,4000119,36%,1,1,0
4230118,4031105,10%,1,1,3414
4230118,2060000,3%,1,1,0
4230118,2061000,3%,1,1,0
4230118,2000002,2%,1,1,0
4230118,2002009,2%,1,1,0
4230118,4004001,1%,1,1,0
4230118,4007007,1%,1,1,0
4230118,4031926,1%,1,1,3454
4230118,4010002,0.9%,1,1,0
4230118,4020006,0.9%,1,1,0
4230118,4130004,0.6%,1,1,0
4230118,2000004,0.15%,1,1,0
4230118,1032012,0.1%,1,1,0
4230118,2070004,0.1%,1,1,0
4230118,1002024,0.09%,1,1,0
4230118,1002155,0.09%,1,1,0
4230118,1040000,0.08%,1,1,0
4230118,1041068,0.08%,1,1,0
4230118,1041075,0.08%,1,1,0
4230118,1060075,0.08%,1,1,0
4230118,1061063,0.08%,1,1,0
4230118,1061070,0.08%,1,1,0
4230118,1072143,0.08%,1,1,0
4230118,1072300,0.08%,1,1,0
4230118,1082024,0.06%,1,1,0
4230118,1472021,0.05%,1,1,0
4230118,1050038,0.045%,1,1,0
4230118,1422005,0.045%,1,1,0
4230118,2040031,0.03%,1,1,0
4230118,2040802,0.03%,1,1,0
4230118,2040931,0.03%,1,1,0
4230119,4000120,36%,1,1,0
4230119,4031090,10%,1,1,3227
4230119,4031206,5%,1,1,3441
4230119,2060000,3%,1,1,0
4230119,2061000,3%,1,1,0
4230119,2000002,2%,1,1,0
4230119,2000003,2%,1,1,0
4230119,2002006,2%,1,1,0
4230119,4004003,1%,1,1,0
4230119,4007003,1%,1,1,0
4230119,4007004,1%,1,1,0
4230119,4007007,1%,1,1,0
4230119,4010005,0.9%,1,1,0
4230119,4020002,0.9%,1,1,0
4230119,4130001,0.6%,1,1,0
4230119,4130006,0.6%,1,1,0
4230119,4131004,0.6%,1,1,0
4230119,2330001,0.4%,1,1,0
4230119,1002178,0.09%,1,1,0
4230119,1041075,0.08%,1,1,0
4230119,1041084,0.08%,1,1,0
4230119,1061070,0.08%,1,1,0
4230119,1061083,0.08%,1,1,0
4230119,1072002,0.08%,1,1,0
4230119,1072124,0.08%,1,1,0
4230119,1082067,0.06%,1,1,0
4230119,1082068,0.06%,1,1,0
4230119,1082080,0.06%,1,1,0
4230119,1082195,0.06%,1,1,0
4230119,1050035,0.045%,1,1,0
4230119,1051016,0.045%,1,1,0
4230119,1092019,0.045%,1,1,0
4230119,2040804,0.03%,1,1,0
4230119,2044110,0.03%,1,1,0
4230120,4000121,36%,1,1,0
4230120,2060000,3%,1,1,0
4230120,2061000,3%,1,1,0
4230120,2000002,2%,1,1,0
4230120,4004001,1%,1,1,0
4230120,4006001,1%,1,1,0
4230120,4020003,0.9%,1,1,0
4230120,4130001,0.6%,1,1,0
4230120,4130002,0.6%,1,1,0
4230120,4131004,0.6%,1,1,0
4230120,2000004,0.15%,1,1,0
4230120,1002135,0.09%,1,1,0
4230120,1002141,0.09%,1,1,0
4230120,1040084,0.08%,1,1,0
4230120,1041081,0.08%,1,1,0
4230120,1041086,0.08%,1,1,0
4230120,1061071,0.08%,1,1,0
4230120,1061080,0.08%,1,1,0
4230120,1061085,0.08%,1,1,0
4230120,1072131,0.08%,1,1,0
4230120,1082084,0.06%,1,1,0
4230120,1432004,0.05%,1,1,0
4230120,1452008,0.05%,1,1,0
4230120,1482007,0.05%,1,1,0
4230120,1051030,0.045%,1,1,0
4230120,1051039,0.045%,1,1,0
4230120,2040324,0.03%,1,1,0
4230120,2040530,0.03%,1,1,0
4230120,2040804,0.03%,1,1,0
4230121,4000122,36%,1,1,0
4230121,2060000,3%,1,1,0
4230121,2061000,3%,1,1,0
4230121,2000002,2%,1,1,0
4230121,4004000,1%,1,1,0
4230121,4020004,0.9%,1,1,0
4230121,4020005,0.9%,1,1,0
4230121,4130000,0.6%,1,1,0
4230121,4130006,0.6%,1,1,0
4230121,4130013,0.6%,1,1,0
4230121,4131012,0.6%,1,1,0
4230121,2000004,0.15%,1,1,0
4230121,2383000,0.1%,1,1,0
4230121,1002155,0.09%,1,1,0
4230121,1002184,0.09%,1,1,0
4230121,1040089,0.08%,1,1,0
4230121,1041053,0.08%,1,1,0
4230121,1041077,0.08%,1,1,0
4230121,1060078,0.08%,1,1,0
4230121,1061049,0.08%,1,1,0
4230121,1061076,0.08%,1,1,0
4230121,1082047,0.06%,1,1,0
4230121,1082072,0.06%,1,1,0
4230121,1082198,0.06%,1,1,0
4230121,1051015,0.045%,1,1,0
4230121,1051024,0.045%,1,1,0
4230121,1372007,0.045%,1,1,0
4230121,1412003,0.045%,1,1,0
4230121,2043802,0.03%,1,1,0
4230121,2044901,0.03%,1,1,0
4230122,4000058,1%,1,1,0
4230122,4007001,1%,1,1,0
4230123,4000156,36%,1,1,0
4230123,4003004,20%,1,1,0
4230123,4000157,10%,1,1,0
4230123,2060000,3%,1,1,0
4230123,2061000,3%,1,1,0
4230123,4031266,3%,1,1,3082
4230123,2000002,2%,1,1,0
4230123,2000003,2%,1,1,0
4230123,4004003,1%,1,1,0
4230123,4020004,0.9%,1,1,0
4230123,4020008,0.9%,1,1,0
4230123,4130008,0.6%,1,1,0
4230123,2070002,0.1%,1,1,0
4230123,1002024,0.09%,1,1,0
4230123,1041083,0.08%,1,1,0
4230123,1061082,0.08%,1,1,0
4230123,1082198,0.06%,1,1,0
4230123,1452008,0.05%,1,1,0
4230123,1472017,0.05%,1,1,0
4230123,1442009,0.045%,1,1,0
4230123,2044501,0.03%,1,1,0
4230123,2044801,0.03%,1,1,0
4230123,2044805,0.03%,1,1,0
4230123,2048004,0.03%,1,1,0
4230124,4000155,36%,1,1,0
4230124,4000157,10%,1,1,0
4230124,2060000,3%,1,1,0
4230124,2061000,3%,1,1,0
4230124,4031267,3%,1,1,3082
4230124,2000002,2%,1,1,0
4230124,2000003,2%,1,1,0
4230124,4004004,1%,1,1,0
4230124,4007002,1%,1,1,0
4230124,4010006,0.9%,1,1,0
4230124,4020007,0.9%,1,1,0
4230124,4130008,0.6%,1,1,0
4230124,4130012,0.6%,1,1,0
4230124,4130014,0.6%,1,1,0
4230124,2000004,0.15%,1,1,0
4230124,1032012,0.1%,1,1,0
4230124,1002045,0.09%,1,1,0
4230124,1002085,0.09%,1,1,0
4230124,1002213,0.09%,1,1,0
4230124,1002631,0.09%,1,1,0
4230124,1040096,0.08%,1,1,0
4230124,1041067,0.08%,1,1,0
4230124,1041076,0.08%,1,1,0
4230124,1060073,0.08%,1,1,0
4230124,1060085,0.08%,1,1,0
4230124,1061062,0.08%,1,1,0
4230124,1452007,0.05%,1,1,0
4230124,1050037,0.045%,1,1,0
4230124,1412005,0.045%,1,1,0
4230124,2041019,0.03%,1,1,0
4230125,4000204,36%,1,1,0
4230125,2060000,3%,1,1,0
4230125,2061000,3%,1,1,0
4230125,2000002,2%,1,1,0
4230125,2000003,2%,1,1,0
4230125,4006000,1%,1,1,0
4230125,4010000,0.9%,1,1,0
4230125,4010004,0.9%,1,1,0
4230125,4020007,0.9%,1,1,0
4230125,4130002,0.6%,1,1,0
4230125,4130011,0.6%,1,1,0
4230125,2070002,0.1%,1,1,0
4230125,1002047,0.09%,1,1,0
4230125,1002081,0.09%,1,1,0
4230125,1002144,0.09%,1,1,0
4230125,1002178,0.09%,1,1,0
4230125,1072108,0.08%,1,1,0
4230125,1072118,0.08%,1,1,0
4230125,1072126,0.08%,1,1,0
4230125,1332016,0.05%,1,1,0
4230125,1050052,0.045%,1,1,0
4230125,1382019,0.045%,1,1,0
4230125,1422007,0.045%,1,1,0
4230125,2040705,0.03%,1,1,0
4230125,2040824,0.03%,1,1,0
4230125,2040929,0.03%,1,1,0
4230125,2044301,0.03%,1,1,0
4230126,4000205,36%,1,1,0
4230126,2060000,3%,1,1,0
4230126,2061000,3%,1,1,0
4230126,2000002,2%,1,1,0
4230126,2000003,2%,1,1,0
4230126,4006001,1%,1,1,0
4230126,4010003,0.9%,1,1,0
4230126,4020003,0.9%,1,1,0
4230126,4020006,0.9%,1,1,0
4230126,4130004,0.6%,1,1,0
4230126,4130008,0.6%,1,1,0
4230126,4130012,0.6%,1,1,0
4230126,2000004,0.15%,1,1,0
4230126,2383005,0.1%,1,1,0
4230126,1002631,0.09%,1,1,0
4230126,1041082,0.08%,1,1,0
4230126,1041084,0.08%,1,1,0
4230126,1060069,0.08%,1,1,0
4230126,1060075,0.08%,1,1,0
4230126,1082010,0.06%,1,1,0
4230126,1082059,0.06%,1,1,0
4230126,1082066,0.06%,1,1,0
4230126,1082089,0.06%,1,1,0
4230126,1082092,0.06%,1,1,0
4230126,1050048,0.045%,1,1,0
4230126,1051032,0.045%,1,1,0
4230126,2040419,0.03%,1,1,0
4230126,2040425,0.03%,1,1,0
4230126,2041014,0.03%,1,1,0
4230126,2044201,0.03%,1,1,0
4230126,2049000,0.015%,1,1,0
4230200,4000158,36%,1,1,0
4230200,4031265,3%,1,1,3082
4230200,2000002,2%,1,1,0
4230200,2000003,2%,1,1,0
4230200,2022040,2%,1,1,0
4230200,4004001,1%,1,1,0
4230200,4007001,1%,1,1,0
4230200,4010002,0.9%,1,1,0
4230200,4010003,0.9%,1,1,0
4230200,4130003,0.6%,1,1,0
4230200,4130007,0.6%,1,1,0
4230200,1002170,0.09%,1,1,0
4230200,1002207,0.09%,1,1,0
4230200,1002215,0.09%,1,1,0
4230200,1040000,0.08%,1,1,0
4230200,1040094,0.08%,1,1,0
4230200,1041088,0.08%,1,1,0
4230200,1060000,0.08%,1,1,0
4230200,1060083,0.08%,1,1,0
4230200,1061087,0.08%,1,1,0
4230200,1072112,0.08%,1,1,0
4230200,1072300,0.08%,1,1,0
4230200,1432005,0.05%,1,1,0
4230200,1462006,0.05%,1,1,0
4230200,1472014,0.05%,1,1,0
4230200,1051027,0.045%,1,1,0
4230200,1051038,0.045%,1,1,0
4230200,2040001,0.03%,1,1,0
4230200,2040620,0.03%,1,1,0
4230200,2040704,0.03%,1,1,0
4230200,2044310,0.03%,1,1,0
4230201,4000159,36%,1,1,0
4230201,2060000,3%,1,1,0
4230201,2061000,3%,1,1,0
4230201,2000002,2%,1,1,0
4230201,2000003,2%,1,1,0
4230201,2002004,2%,1,1,0
4230201,2022040,2%,1,1,0
4230201,4004002,1%,1,1,0
4230201,4010004,0.9%,1,1,0
4230201,4020003,0.9%,1,1,0
4230201,4130006,0.6%,1,1,0
4230201,4130016,0.6%,1,1,0
4230201,1002137,0.09%,1,1,0
4230201,1041074,0.08%,1,1,0
4230201,1041078,0.08%,1,1,0
4230201,1061069,0.08%,1,1,0
4230201,1061077,0.08%,1,1,0
4230201,1072102,0.08%,1,1,0
4230201,1072106,0.08%,1,1,0
4230201,1072126,0.08%,1,1,0
4230201,1072140,0.08%,1,1,0
4230201,1082011,0.06%,1,1,0
4230201,1082024,0.06%,1,1,0
4230201,1082055,0.06%,1,1,0
4230201,1051031,0.045%,1,1,0
4230201,1051037,0.045%,1,1,0
4230201,2040417,0.03%,1,1,0
4230201,2040801,0.03%,1,1,0
4230201,2040901,0.03%,1,1,0
4230300,4031241,100%,1,1,3606
4230300,4000169,36%,1,1,0
4230300,4000021,5%,1,1,0
4230300,2060000,3%,1,1,0
4230300,2061000,3%,1,1,0
4230300,2000002,2%,1,1,0
4230300,2000003,2%,1,1,0
4230300,4004001,1%,1,1,0
4230300,4006000,1%,1,1,0
4230300,4010004,0.9%,1,1,0
4230300,4020005,0.9%,1,1,0
4230300,4130009,0.6%,1,1,0
4230300,4130015,0.6%,1,1,0
4230300,4130017,0.6%,1,1,0
4230300,1032011,0.1%,1,1,0
4230300,1902060,0.1%,1,1,0
4230300,1912053,0.1%,1,1,0
4230300,2070002,0.1%,1,1,0
4230300,1072109,0.08%,1,1,0
4230300,1072112,0.08%,1,1,0
4230300,1082072,0.06%,1,1,0
4230300,1102001,0.06%,1,1,0
4230300,1482006,0.05%,1,1,0
4230300,1092014,0.045%,1,1,0
4230300,1302016,0.045%,1,1,0
4230300,1312007,0.045%,1,1,0
4230300,2040029,0.03%,1,1,0
4230300,2040417,0.03%,1,1,0
4230300,2040705,0.03%,1,1,0
4230400,4000178,36%,1,1,0
4230400,2060000,3%,1,1,0
4230400,2061000,3%,1,1,0
4230400,2000002,2%,1,1,0
4230400,2000003,2%,1,1,0
4230400,4010001,0.9%,1,1,0
4230400,4020007,0.9%,1,1,0
4230400,4020008,0.9%,1,1,0
4230400,4130001,0.6%,1,1,0
4230400,4130010,0.6%,1,1,0
4230400,4130011,0.6%,1,1,0
4230400,1342002,0.15%,1,1,0
4230400,2000004,0.15%,1,1,0
4230400,1032018,0.1%,1,1,0
4230400,1002184,0.09%,1,1,0
4230400,1041082,0.08%,1,1,0
4230400,1061081,0.08%,1,1,0
4230400,1072116,0.08%,1,1,0
4230400,1072126,0.08%,1,1,0
4230400,1082071,0.06%,1,1,0
4230400,1050047,0.045%,1,1,0
4230400,2040923,0.03%,1,1,0
4230400,2044001,0.03%,1,1,0
4230500,4000276,36%,1,1,0
4230500,4000021,5%,1,1,0
4230500,2060000,3%,1,1,0
4230500,2061000,3%,1,1,0
4230500,2000002,2%,1,1,0
4230500,2000003,2%,1,1,0
4230500,4010001,0.9%,1,1,0
4230500,4010006,0.9%,1,1,0
4230500,4130004,0.6%,1,1,0
4230500,4130014,0.6%,1,1,0
4230500,4130016,0.6%,1,1,0
4230500,2330001,0.4%,1,1,0
4230500,1002023,0.09%,1,1,0
4230500,1002092,0.09%,1,1,0
4230500,1002103,0.09%,1,1,0
4230500,1002155,0.09%,1,1,0
4230500,1041066,0.08%,1,1,0
4230500,1041095,0.08%,1,1,0
4230500,1061061,0.08%,1,1,0
4230500,1061094,0.08%,1,1,0
4230500,1482006,0.05%,1,1,0
4230500,1050038,0.045%,1,1,0
4230500,1051016,0.045%,1,1,0
4230500,2040001,0.03%,1,1,0
4230501,4000277,36%,1,1,0
4230501,2060000,3%,1,1,0
4230501,2061000,3%,1,1,0
4230501,2000002,2%,1,1,0
4230501,2000003,2%,1,1,0
4230501,4004002,1%,1,1,0
4230501,4010001,0.9%,1,1,0
4230501,4130000,0.6%,1,1,0
4230501,4130009,0.6%,1,1,0
4230501,4130011,0.6%,1,1,0
4230501,1032018,0.1%,1,1,0
4230501,1002217,0.09%,1,1,0
4230501,1061076,0.08%,1,1,0
4230501,1072110,0.08%,1,1,0
4230501,1072300,0.08%,1,1,0
4230501,1472018,0.05%,1,1,0
